hour,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,total_network_tx_count,total_network_volume,massive_whale_tx_count,massive_whale_volume,mid_whale_tx_count,mid_whale_volume,avg_gas_gwei,max_gas_gwei,unique_large_senders,unique_large_receivers,whale_contract_calls,drawdown_6h_label,Market_Regime
2021-08-13 00:00:00,3046.11,3097.0,3033.8,3088.22,50008.14934,153476311.39,92871,280967,507691.39751,44,324421.28558,354,83389.136268,49.94476669833333,10732.18101,62,62,80,0,0
2021-08-13 06:00:00,3088.23,3260.25,3088.22,3213.68,217578.60908,700573018.4,429430,319204,515731.64415,86,208397.87098,665,177727.13019,40.849781166666666,9662.589919,110,102,163,0,0
2021-08-13 12:00:00,3213.68,3245.0,3179.49,3230.71,135531.62242,436153485.66,376902,318511,641952.68151,76,317136.04720100004,645,192939.24302,67.47822201666666,10000.0,137,125,105,0,0
2021-08-13 18:00:00,3230.95,3327.83,3211.93,3322.32,176215.02239,576996223.3,412119,278368,368533.65016,37,147417.87839,429,100976.60389,99.23590648,30000.0,91,83,96,0,0
2021-08-14 00:00:00,3322.33,3326.0,3277.04,3298.09,97232.32749,320886882.22,199659,294989,204872.8508,18,36262.471915999995,281,67612.17301,53.76940333333334,300000.0,62,55,69,0,0
2021-08-14 06:00:00,3298.08,3330.98,3200.0,3244.76,186390.2028,608924951.03,399741,315851,422943.70615,42,176951.849833,442,126825.9268,45.489816211666664,18287.16481,64,60,87,0,0
2021-08-14 12:00:00,3244.84,3276.7,3210.0,3248.78,120020.33615,389779518.02,245938,283938,482863.04785,33,228334.521788,489,147575.32368,50.45896644166667,6998.82981,111,110,66,0,0
2021-08-14 18:00:00,3248.78,3289.0,3215.01,3263.16,82459.67143,268122474.44,169082,265164,360844.10857,27,140173.01733200002,351,112869.100398,68.60531220166666,16090.0,87,80,79,0,0
2021-08-15 00:00:00,3263.16,3289.8,3228.37,3233.94,90294.55011,294545231.15,161130,280030,510662.47878,46,384736.238387,203,41802.092533,37.75947799,4941.382328,45,34,69,1,0
2021-08-15 06:00:00,3233.94,3252.12,3132.69,3160.55,161535.87162,512756942.87,359356,295984,320348.15503,35,117574.312415,382,100523.280766,36.669416948333335,8969.117552,70,68,90,0,0
2021-08-15 12:00:00,3160.54,3197.63,3111.13,3157.0,142197.66904,448591120.35,287718,284094,307635.37587,22,93213.417609,401,97803.35023,55.674098735,30000.0,61,56,89,0,0
2021-08-15 18:00:00,3157.01,3320.0,3152.0,3307.09,171551.58688000002,557861953.3199999,416352,265187,279872.88762,44,74699.55070200001,401,98717.577527,129.34947031000002,17128.40786,82,63,75,0,0
2021-08-16 00:00:00,3307.35,3335.0,3258.68,3300.73,152527.68023,503452684.89,411016,279264,650802.06027,64,322157.29621,659,205143.37099,71.69224052333333,12860.8063,125,124,56,0,0
2021-08-16 06:00:00,3300.44,3311.84,3248.31,3290.26,149492.01037,490523372.35,581024,342358,667687.3977,50,266963.18282,870,260307.48564,45.03165615333333,21000.0,171,194,93,1,0
2021-08-16 12:00:00,3290.27,3298.35,3182.73,3219.67,178921.79032,577877064.42,562146,325914,746665.32539,132,387457.57621,642,188342.36074,77.33106179166667,168888.0,165,98,226,0,1
2021-08-16 18:00:00,3219.13,3236.7,3135.22,3146.53,154725.5733,491007266.77,386580,306432,505539.02506,45,250962.397731,487,125254.14646,53.779218173333334,44134.97146,88,78,125,0,0
2021-08-17 00:00:00,3147.18,3215.65,3115.63,3173.51,139826.01717,442880918.88,306176,306837,413079.58939,51,175569.9291,444,115454.21982,53.134754023333336,9512.010148,77,70,116,0,0
2021-08-17 06:00:00,3173.51,3279.99,3135.27,3257.71,165809.02495,531993004.21,321630,335452,429738.79402,44,183290.909445,398,109127.53042,42.32530517833333,15030.19429,66,60,85,1,0
2021-08-17 12:00:00,3257.71,3290.0,3145.44,3169.26,202599.99657,650063336.5,356119,306156,440081.54374,54,181064.398,449,118841.55774,74.42284519833333,23453.27478,78,82,96,1,0
2021-08-17 18:00:00,3169.26,3188.16,2991.89,3011.72,296761.03102,910211945.09,660547,303718,812973.8887,131,473120.42482,619,175054.09391,60.886495696666664,92949.81135,112,104,136,0,0
2021-08-18 00:00:00,3011.73,3085.21,2950.0,3082.55,187895.21906,567561433.0,358092,307613,612358.5382,54,207158.80665,840,263904.91395,45.87777470333333,100000.0,176,197,130,1,0
2021-08-18 06:00:00,3082.61,3084.0,2989.6,2999.84,123767.38487,376339314.97,208622,305411,481818.62106,50,160604.728531,555,172555.86814,41.85997275666667,10343.77855,156,192,59,0,0
2021-08-18 12:00:00,2999.85,3125.81,2995.56,3106.88,181970.62836,559043118.3,276583,310096,641189.59834,72,313824.886912,581,170436.25391,71.205717025,19035.48325,96,99,113,1,0
2021-08-18 18:00:00,3106.88,3118.0,2998.02,3014.55,131470.02339,399485496.75,250516,278424,392420.56034,48,134264.401899,421,117968.158916,56.621964105,18994.298,86,82,103,0,0
2021-08-19 00:00:00,3014.18,3051.7,2958.33,3006.33,201345.21501,603592540.0,512511,311708,623579.62846,71,359211.68796,416,127287.2495,41.47415518166667,28413.09047,73,68,119,0,0
2021-08-19 06:00:00,3006.33,3021.39,2969.9,2973.39,112853.84667,338118796.27,188233,333379,418483.17532,44,163789.45274,420,125792.96692,34.46126686333333,20520.98809,126,121,90,0,0
2021-08-19 12:00:00,2973.39,3078.0,2963.37,3049.9,152908.30207,463516148.17,241290,315995,362244.78729,52,127900.466136,423,108189.46426,77.81829257,35733.48705,75,75,105,0,0
2021-08-19 18:00:00,3049.9,3188.0,3047.38,3184.12,167662.55799,526293209.26,355725,294371,461917.65899,60,208523.910548,492,126467.71972,54.679783969999995,12844.44692,95,87,86,0,0
2021-08-20 00:00:00,3184.11,3243.6,3177.16,3226.12,154980.32854000002,499142363.8,293473,305410,448108.55266,55,153201.46575,592,160941.70998,41.78435002333333,10039.52042,100,84,105,0,0
2021-08-20 06:00:00,3226.12,3235.0,3188.06,3204.33,102647.03726,329703202.59999996,238649,328363,607243.3071099999,69,331006.26157,572,148456.51568,37.51349406,14482.90245,87,81,158,0,0
2021-08-20 12:00:00,3204.33,3300.0,3202.82,3250.8,202235.85235,660086638.92,407834,323823,946087.78615,108,656866.655253,526,141596.29348,62.8334741,10947.6503,96,98,88,0,0
2021-08-20 18:00:00,3250.8,3295.0,3218.3,3284.82,98264.23725,320350823.78,197887,302458,336911.43856,42,112681.481719,345,91354.038977,52.21189087333334,29720.03775,59,56,93,0,0
2021-08-21 00:00:00,3284.81,3304.83,3233.92,3288.61,107566.79433,351973649.89,192507,298937,266186.33794,23,81535.414032,333,72060.18638,40.01568121,17094.07408,64,53,102,0,0
2021-08-21 06:00:00,3288.61,3309.16,3238.11,3249.61,131058.01403,429301501.33,230595,317258,390608.05559,40,174637.51459,386,100949.940025,32.67204630333333,29241.06907,72,68,97,0,0
2021-08-21 12:00:00,3249.4,3296.76,3244.0,3276.72,98536.8205,322732640.77,183481,299369,308453.56348,35,79748.484229,418,113727.58644,44.50939804833333,10047.91407,67,80,121,0,0
2021-08-21 18:00:00,3276.61,3277.46,3207.0,3223.43,83994.46198,271965849.13,171039,271194,267758.67635,25,82604.55553000001,307,72336.230986,46.35488707166667,18880.15238,61,57,143,0,0
2021-08-22 00:00:00,3223.36,3257.26,3217.0,3228.39,59266.27432,191780499.35,116044,293481,320814.0628,60,189970.78463,185,36422.589604,29.263068601666664,32335.52478,37,35,76,0,0
2021-08-22 06:00:00,3228.38,3272.0,3228.38,3255.71,70795.66202,230659051.37,140474,307248,223521.08868,31,69765.413786,234,50834.520324,32.037701475,44433.5743,50,46,63,1,0
2021-08-22 12:00:00,3255.71,3263.98,3154.42,3176.33,156669.1097,500977067.48,311917,299357,338704.76792,36,123703.79902,326,82012.943963,55.64535676666666,27322.59021,58,58,105,0,0
2021-08-22 18:00:00,3176.33,3253.45,3126.42,3238.0,119748.0305,380930420.35,234828,283807,361309.40898,40,138808.065527,394,104261.835879,47.11017074,25892.82557,62,61,126,0,0
2021-08-23 00:00:00,3238.0,3355.0,3230.02,3329.85,234680.94622,776730204.27,483670,295851,514646.98248,71,180186.043507,664,172265.07545,58.21869279999999,21465.24566,132,108,99,0,0
2021-08-23 06:00:00,3329.84,3364.59,3312.72,3342.98,116844.85678,389482322.5,245741,328733,560165.9637,66,226587.79206,683,182429.16429,48.752862461666666,81808.77624,151,144,150,0,0
2021-08-23 12:00:00,3342.98,3377.89,3296.58,3329.99,158735.24573,529371728.0,491404,328204,809884.4388100001,85,464481.581951,625,163817.18332,77.018485315,22218.12798,105,83,175,0,1
2021-08-23 18:00:00,3329.99,3344.85,3280.0,3321.28,91842.39741,304950737.44,299969,292836,535125.5639899999,63,253164.13992,429,119586.97061,89.212045735,28936.18368,74,64,123,0,0
2021-08-24 00:00:00,3321.28,3350.0,3281.96,3333.74,94678.30191,314051992.65999997,170728,308285,439873.04677,51,176958.159715,391,103117.50894,78.540802285,86150.0,83,82,86,0,0
2021-08-24 06:00:00,3333.73,3357.85,3298.0,3323.01,90146.29611,300179051.57,167591,330923,1109071.71826,71,845482.3089299999,482,119979.75656,60.98142023166667,14495.89558,71,63,195,1,1
2021-08-24 12:00:00,3323.01,3324.83,3147.31,3178.23,251938.6522,812835175.51,442234,320677,744292.90215,95,387503.166589,632,174820.27582,102.5172076,10250.29455,103,104,125,0,0
2021-08-24 18:00:00,3178.23,3230.0,3164.0,3170.62,103716.82831,331538261.83,203771,287166,566997.54078,63,303216.48587,438,108236.49991,107.53206490666668,12590.49722,71,75,111,0,0
2021-08-25 00:00:00,3170.63,3216.7,3160.06,3211.75,91056.28384,290478012.89,174257,293007,430340.98938,36,210653.61365,338,87122.514505,85.47412887666667,8101.110411,64,55,80,1,0
2021-08-25 06:00:00,3211.75,3222.26,3080.0,3139.68,162216.91128,508846955.31,287600,323510,516570.28092,51,243286.131913,562,132450.84151,75.73768634333334,10951.56966,121,85,180,0,0
2021-08-25 12:00:00,3139.69,3239.0,3102.67,3224.82,156330.18986,496213998.32,326298,290385,967622.79622,76,672718.6446,574,143896.73972,123.16310985333332,38556.08501,100,103,111,0,1
2021-08-25 18:00:00,3224.83,3248.0,3198.3,3226.87,74094.30946,238937311.78,243549,277878,411836.22642,53,173431.196178,388,92353.83133,130.82142534,15991.82121,72,64,117,1,0
2021-08-26 00:00:00,3226.88,3250.0,3106.48,3119.39,122829.72792,389966999.62,280454,292237,296003.09768999997,30,47231.90015,387,110846.10412,84.36633143166667,45924.53479,72,69,94,0,0
2021-08-26 06:00:00,3119.85,3133.14,3061.01,3087.54,123035.12813,381132259.8,336585,315751,546614.99614,79,295709.797455,398,113256.10742,74.14242717333333,26769.20546,91,76,83,0,0
2021-08-26 12:00:00,3087.55,3148.2,3053.3,3111.95,130256.78427,404908271.4,212349,296049,474680.00859999994,68,214861.38632,430,116971.46018,136.16743817166667,39191.50148,88,82,104,0,0
2021-08-26 18:00:00,3111.95,3147.0,3088.25,3093.2,66176.8334,206390458.59,129844,271026,397947.03277,37,209213.71467,271,64246.190055,102.68926180333334,80106.0,57,52,88,0,0
2021-08-27 00:00:00,3093.06,3144.99,3060.18,3111.16,95786.0895,297129617.82,166095,284807,436199.40434,35,229850.19331,346,81078.641229,88.40344928333333,15089.52498,66,61,76,0,0
2021-08-27 06:00:00,3111.39,3173.62,3091.76,3154.73,92639.63902,289625992.78,161200,300371,510126.57937,46,210151.504609,603,179970.09110999998,76.44766556333333,34806.67273,167,163,91,0,0
2021-08-27 12:00:00,3155.46,3250.81,3132.29,3232.69,165294.46801,530898164.37,305543,271783,693569.40066,83,353312.36877,619,163424.26575999998,211.3271033033333,25000.0,124,100,144,0,0
2021-08-27 18:00:00,3232.69,3280.0,3222.63,3273.45,97307.61058,316658202.26,169349,262111,454304.45102,55,209769.654238,470,117675.808099,141.2715048,20867.61827,86,83,124,0,0
2021-08-28 00:00:00,3273.89,3287.0,3233.83,3241.41,66138.07321,215456636.94,159076,270734,292795.26624,28,100789.988853,325,77118.011629,94.61628057,27090.96055,71,66,98,0,0
2021-08-28 06:00:00,3241.01,3259.0,3210.31,3222.24,70912.0569,229565634.12,164459,303858,266905.93255,13,52871.84557600001,468,92079.72609,65.06521451833333,19621.13123,80,56,233,0,0
2021-08-28 12:00:00,3222.24,3265.0,3211.01,3244.89,82776.1039,267917815.71,132700,294282,617285.9724300001,72,333186.273038,539,131935.16401,78.64891852333334,59741.26119,91,64,213,0,0
2021-08-28 18:00:00,3244.87,3254.65,3220.0,3244.48,42534.1152,137691352.29000002,83142,262847,244177.08594,27,43809.19,266,63597.289949,124.09155912,12646.334,53,45,122,0,0
2021-08-29 00:00:00,3244.75,3285.0,3152.34,3190.87,144838.055,465959844.58,245601,285887,738983.26807,50,418599.4582099999,463,114629.22848,91.481338425,28722.08404,78,81,166,0,0
2021-08-29 06:00:00,3190.86,3219.33,3181.35,3181.83,62477.6883,199904450.73,159272,304374,348427.35042000003,26,122286.813806,345,83042.738038,59.01963694333333,77887.83381,64,41,118,0,0
2021-08-29 12:00:00,3181.83,3215.0,3165.57,3204.09,60651.4284,193578867.39,127861,281804,230873.4519,16,33318.419775,275,68169.732896,88.51649688333333,12048.12414,46,62,93,0,0
2021-08-29 18:00:00,3204.09,3258.37,3195.42,3223.47,67839.611,219238788.25,128498,275085,233853.38891,23,36348.492883,268,67394.97407,166.53985127,50000.0,53,41,105,0,0
2021-08-30 00:00:00,3223.47,3229.71,3143.0,3169.93,105088.7947,334563733.93,177191,287471,377406.04446,47,118581.984787,402,101175.18593,95.824829595,33713.29628,69,70,119,0,0
2021-08-30 06:00:00,3169.93,3203.89,3150.0,3187.49,85772.7674,272608068.90999997,134472,319947,412915.62825,44,153181.975047,444,118122.39961,76.1240552,27114.73312,91,91,66,0,0
2021-08-30 12:00:00,3187.48,3293.7,3149.14,3290.86,178035.29404,573049245.29,346486,313530,544792.18056,78,204320.531137,652,166188.6298,113.11687448666667,25483.69768,114,97,147,0,0
2021-08-30 18:00:00,3290.71,3347.95,3211.19,3229.64,256450.41927,847269144.37,570376,278045,793849.73509,110,387141.50507,782,223494.80373,188.6495993,18415.2,131,94,151,0,0
2021-08-31 00:00:00,3229.14,3252.48,3188.77,3237.51,126266.6862,406994584.53,241833,285615,560640.8348600001,67,244246.827214,597,169861.90308000002,128.32222754,22809.46764,111,102,84,0,0
2021-08-31 06:00:00,3237.52,3439.0,3214.28,3429.95,321379.75006,1074491492.28,700637,323298,738017.1160800001,102,273081.839814,931,296025.62964,89.4076407,10233.9569,151,137,127,0,0
2021-08-31 12:00:00,3429.9,3476.0,3339.01,3364.01,276675.53809,941400249.6,564663,325496,906288.04505,133,433254.34644,1009,291730.41533,119.41645105,20421.28234,149,124,114,0,1
2021-08-31 18:00:00,3364.01,3445.0,3357.14,3429.2,138749.1566,472323123.16,265716,271905,675444.10719,92,384705.37135,502,141149.63531,155.8721961,15003.63625,83,78,86,0,0
2021-09-01 00:00:00,3429.19,3532.49,3382.22,3525.84,198900.32798,686346255.0699999,365575,304114,693302.95849,72,370148.54554,602,167442.74997,106.75094667666669,16866.24943,124,83,85,0,0
2021-09-01 06:00:00,3525.84,3559.4,3500.18,3530.99,178986.28,632176616.68,463488,323362,578536.67824,80,205552.04016,761,199426.95792,95.25361402666664,47619.04762,126,113,124,0,0
2021-09-01 12:00:00,3530.86,3790.0,3517.0,3693.06,310987.83239,1131234735.23,738000,310450,725616.32365,78,283108.93380999996,948,244043.71508,158.01193492333334,26932.14205,170,159,170,0,1
2021-09-01 18:00:00,3693.11,3842.0,3690.03,3826.82,156885.51835,588741060.79,455069,287178,771689.87733,94,381438.96793,701,183242.00798,199.35817975,49500.0,98,91,160,0,0
2021-09-02 00:00:00,3826.82,3836.8,3733.0,3758.43,138088.4296,521085863.73,339308,318542,817047.6478500001,122,434395.03941,757,200419.96691,92.09583743166668,13128.01105,141,138,135,0,1
2021-09-02 06:00:00,3758.44,3770.73,3717.04,3760.62,125554.7868,470415872.46,360502,324395,784440.74933,117,367416.30868,889,268384.08687999996,90.84260775333333,24059.36549,185,200,128,0,1
2021-09-02 12:00:00,3760.62,3833.96,3739.24,3798.75,169979.67369999998,642876835.47,475654,324878,900036.3339,124,567775.6418,587,153319.49042,148.83763375333334,34597.37192,107,100,113,0,0
2021-09-02 18:00:00,3798.76,3830.74,3759.0,3785.82,91542.9095,347379865.47,226726,293443,653697.9845,88,384927.01154,410,95548.96884,141.51226078333335,52314.31563,85,78,100,0,0
2021-09-03 00:00:00,3785.82,3826.67,3705.05,3797.34,135004.2276,509416862.33,314559,289756,450095.85075,48,172514.753803,520,138399.20592,112.66689675333332,29284.57505,101,75,109,0,0
2021-09-03 06:00:00,3797.34,3981.12,3778.89,3953.48,238731.15324,932526238.31,582552,310533,700300.2542600001,107,352324.590415,680,180602.05205,170.63690146666667,30061.42054,136,105,117,0,0
2021-09-03 12:00:00,3953.5,4027.88,3925.0,3962.69,184732.38645,733759110.6,444298,309758,865418.11101,105,461940.5163,674,194704.60151,205.64816386666664,74157.30784,118,101,100,0,0
2021-09-03 18:00:00,3962.69,3963.68,3867.16,3938.11,97435.9901,381960763.13,336723,288730,477642.05095,81,207670.75462,463,143177.53087,154.2948067833333,34960.86336,70,66,82,0,0
2021-09-04 00:00:00,3938.11,3970.0,3892.52,3926.0,82213.7775,322982196.07,287147,288738,588989.89161,86,324226.54081000003,501,154733.72617,128.02579016666667,20427.12184,74,64,73,0,0
2021-09-04 06:00:00,3925.5,3953.29,3885.0,3886.89,89913.3557,352480826.6,266572,319561,439837.09604,48,226346.831412,327,91900.28152,99.39640449166666,27001.40437,50,49,76,0,0
2021-09-04 12:00:00,3886.83,3927.3,3835.01,3879.4,115870.0918,451367396.05,260028,303561,326963.52246999997,47,100793.12151,370,103347.29749,156.4835885183333,105249.1429,69,62,73,0,0
2021-09-04 18:00:00,3879.41,3900.29,3832.5,3885.52,76480.8943,296150813.48,182876,277225,193257.06569,21,39348.106495,226,50870.126176000005,127.4723065,13455.5567,45,38,49,0,0
2021-09-05 00:00:00,3885.61,3913.54,3842.0,3861.87,66332.1609,257143509.63,230188,286103,266858.03496,33,104424.847293,245,64030.818431,106.732194135,21370.00349,56,49,77,0,0
2021-09-05 06:00:00,3861.86,3955.18,3830.0,3924.56,105818.599,413565758.6,314517,293083,329685.5666,34,148957.485439,278,73020.678091,95.64631332,21719.89473,54,46,64,0,0
2021-09-05 12:00:00,3924.56,3953.18,3900.0,3926.76,92367.9133,362284320.17,276204,270583,319071.90994,21,130552.392044,307,73177.58471000001,153.86102003333335,25969.82991,60,54,51,0,0
2021-09-05 18:00:00,3926.76,3980.0,3915.69,3950.29,101241.1865,399559714.13,262675,286698,273817.82985,40,71573.176713,323,83923.784463,118.86535393333332,14556.17641,65,58,53,0,0
2021-09-06 00:00:00,3950.28,3961.94,3897.22,3931.42,92792.9632,363916400.96,158821,284101,421863.83244,54,196814.79274,428,107320.28414,114.60103197,17577.68588,72,73,92,0,0
2021-09-06 06:00:00,3931.39,3970.0,3900.0,3904.77,109657.3029,431930889.77,235667,316909,582733.90363,83,286671.76542,586,171345.68822,99.082146055,31504.66229,122,115,94,0,0
2021-09-06 12:00:00,3904.99,3945.0,3864.3,3932.84,115885.1358,453497099.38,307999,306931,389481.51211,48,138891.0975,409,110481.65366,135.63399495000002,114627.4027,87,82,73,0,0
2021-09-06 18:00:00,3932.83,3969.0,3919.0,3926.77,79433.1764,313215706.28999996,162673,298552,422840.74073,45,222072.711396,304,75313.953508,148.96354538333333,19124.19291,55,54,61,0,0
2021-09-07 00:00:00,3926.67,3947.15,3888.41,3921.95,98183.4337,384532039.79,174282,298309,355059.00025,49,135727.125628,352,100332.390518,100.80429316666668,23093.31964,71,74,76,1,0
2021-09-07 06:00:00,3921.94,3932.0,3666.0,3749.18,268131.9889,1015432726.91,499234,322930,641815.27732,115,253254.25448,893,222605.03268,109.71026090666668,17985.35341,142,133,110,1,0
2021-09-07 12:00:00,3749.21,3774.98,3005.0,3423.58,625281.0945,2175036989.17,1203079,342496,1326426.43722,233,746809.40908,1273,330931.93898,250.2348710133333,275342.1926,228,196,249,1,1
2021-09-07 18:00:00,3423.4,3483.53,3316.97,3434.57,211939.485,723117462.52,482505,344336,1027889.58539,126,580113.46698,738,203313.44585,314.79431271666664,40000.0,150,127,120,0,1
2021-09-08 00:00:00,3434.84,3541.64,3377.08,3410.94,168914.91139999998,584139096.4300001,323275,288198,857995.0032599999,73,509393.505646,761,209036.69451,155.23511454500002,25338.77656,87,84,90,1,0
2021-09-08 06:00:00,3410.93,3455.0,3215.16,3406.26,296001.6622,988105873.8,629684,331164,694134.96514,98,337047.17144,665,193537.17555,104.58094601333332,35994.40225,138,134,160,0,0
2021-09-08 12:00:00,3406.26,3498.82,3352.21,3478.67,170057.58860000002,582287405.38,473103,283028,530634.50275,57,210074.24457,619,165908.26052,217.85969245,35303.03044,114,93,125,0,0
